id,text,anger,fear,joy,sadness,surprise
,My legs left me about 10 miles away because I didn't train for the race.,0,1,0,1,0
,"After walking down the aisle, I felt a pain in my chest and looked at the coffin.",0,1,0,1,0
,It was a bit embarrassing.,0,1,0,1,0
,We whistle at the door and cover my ears.,0,1,0,1,0
,I get tired all the time and my stomach gets tight.,0,1,1,1,0
,He walked away from us after falling off.,0,1,0,1,1
,No one showed up.,0,0,0,1,1
,My mother wanted me to avenge my father.,1,1,0,1,0
,The edge of the board was in my back.,0,1,0,1,0
,I gave up when I was so sick that my skin hurt.,0,1,0,1,0
,"Poor Shannon's gon na be stuck with our leftovers for the rest of the summer, I also freaked out the girls with my ankle.",0,1,0,1,0
,My body starts to hurt as my eyes close.,0,1,0,1,0
,We had nothing in common.,0,0,0,1,0
,The doctor didn't want to cut my forehead with stitches so I had butterfly dressings instead.,0,1,0,1,0
,I tried to explain to my family that he never allowed me to live.,0,1,0,1,0
,I was in the hospital on Monday crying pain in my leg.,0,1,0,1,0
,He was screaming and hitting in the air.,0,1,0,1,1
,I don't want him to worry so much because I don't want him to know that I'm fine when it's written all over my face.,0,1,0,1,0
,I was thinking about a big first impression.,0,0,0,1,0
,You're going to die.,0,1,0,1,1
,"A week after I shot the paper, I got an e-mail from the professor saying that I had plagiarized.",1,1,0,1,1
,It isn't worth the risk.,0,1,0,1,0
,They always found a way to break my heart when I found a girl I was interested in.,1,0,0,1,0
,It took me about a week and a half to have eight plates put in my face.,0,1,0,1,0
,I screamed of pain after I injured my ankle.,0,1,0,1,1
,The second was depressed.,0,1,0,1,0
,I took my son and moved in with her.,1,1,0,1,0
,The event was always in my head.,0,1,0,1,0
,My heart sank when J. Warren said these words.,0,0,0,1,0
,She was drunk after one drink.,0,1,0,1,1
,"It's horrible so far, but I'm 25.",1,1,1,1,1
,There was nothing I could do to stop the tears from coming out of my eyes.,0,1,0,1,0
,"I remember all the things that were happy or unhappy in Australia, and the word bitter appears in my head.",0,0,0,1,0
,I had scars for the rest of my life.,0,1,0,1,0
,"Two years ago, Grandma was struck by a serious illness and only had a short time to live.",0,1,0,1,0
,"Criminal past, stripper, abusive exes.",1,1,0,1,0
,My stomach hurt after not 15 minutes of class.,0,1,0,1,0
,Don't wait and make a vow.,0,1,0,1,0
,"Since Friday, I've had 12 of those suckers in my mouth.",0,1,0,1,0
,"I can't blow my nose, my ears are stuffed, and I woke up today with a terrible headaches and everything is too hot.",0,1,0,1,0
,I put my eyes on my sleeve.,0,0,0,1,0
,He wanted to hide my face.,0,1,0,1,0
,Billy came to class and we applauded until he died.,0,0,1,1,0
,I felt a heavy weight in my heart.,0,0,0,1,0
,She's an alcoholic.,0,1,0,1,0
,We take a cab home after that.,1,1,0,1,0
,I vomited on my legs and underwear when I got up to pee.,0,1,0,1,0
,"I took a bath that felt good and I brushed my teeth and washed my hair, so give me some credit.",0,0,1,1,0
,I wanted to die.,1,1,0,1,0
,A lot of people can't understand or register words in my brain during this time.,0,1,0,1,0
,"I moved slowly all over the house, doing my usual morning tasks like swap changes, breakfast, coffee, and brushing a thread of dirty hair away from my eyes.",0,0,0,1,0
,We're going to leave a week from today and fly to CO to confirm the existence of the ulcer.,0,1,0,1,0
,It hit me in the second hour and my neck turned up.,0,1,0,1,0
,He slept on the path because he couldn't come home in time.,0,1,0,1,0
,I looked at the ground as I said this.,0,1,0,1,0
,The car flew into the trees after we hit something on the side of the road.,0,1,0,1,1
,"I don't cry easily, so I spent all day staring at my bedroom window, which says a lot.",0,1,0,1,0
,"Everything hurts from the base of my skull to my waist, and my right arm is not quite right, because I couldn't move when we got up this morning.",0,1,0,1,0
,tears flowed over my face as I came to the door.,0,1,0,1,0
,I felt like the lowest of mothers.,0,1,0,1,0
,I feel drained and my calves hurt now that we're back.,0,0,0,1,0
,I drew my dresses around me in a tight way.,0,1,0,1,0
,I was so close.,0,1,0,1,1
,I broke my back today.,1,1,0,1,0
,I felt the blood dripping down my nose after I gave him the Ipods.,0,1,0,1,0
,The sockets were black.,0,1,0,1,1
,"After several shots, I called again yellow because of the sting and audience entering my head.",0,1,0,1,0
,I don't have to have surgery because I have to take injections and pills to thin my blood so it doesn't clot in my lungs or brain.,0,1,0,1,0
,He died from heart failure and fell into a coma.,0,1,0,1,1
,My eyes were throbbing from being so dry.,0,1,0,1,0
,I was sad.,0,0,0,1,0
,My knees were starting to sing at the end.,0,0,0,1,0
,The sound of my eyebrows being thrown into the trash came after I felt hot wax on my forehead.,0,1,0,1,1
,"My mother said, ""What's wrong?"", and I had a strange look on my face.",1,1,0,1,0
,57 gallons of blood began to flow out of my face and cover my little body after I blushed with a trampoline.,0,1,0,1,1
,"They had glass in their eyes, so they had to rinse them.",0,1,0,1,0
,We have not talked about the accident since.,0,1,0,1,1
,They no longer live there.,0,0,0,1,0
,I was looking for answers to the universe as I stood behind my back and turned around in a book.,0,1,0,1,0
,He cried and screamed as he finally got defeated.,0,1,0,1,0
,My mother told my father-in-law that she felt uncomfortable.,0,1,0,1,0
,"You couldn't see a foot in front of you, and I cried because the wind and snow burned my face.",0,1,0,1,0
,I'm exhausted and my throat hurts.,0,1,0,1,0
,The barn is full of dead people.,0,1,0,1,1
,She left with guys that drove me crazy.,1,1,0,1,0
,I have the idea that I have to stop being like that because I end up alone in the elevator with this girl.,0,1,1,1,1
,Something just can't be said as I'm thinking so much.,0,1,0,1,0
,"I don't drive anymore because it's for the safety of the world, and I miss the ability to go here or there whenever I want.",0,0,0,1,0
,I hid my face and self.,0,1,0,1,0
,There was a burn mark on my chin.,0,0,0,1,0
,I fell on my back as I ran away.,0,1,0,1,0
,There was a tear at the corner of my eye.,0,0,0,1,0
,I close my eyes and hear a constant battery as I try to find light in the dark.,0,1,0,1,0
,We need to talk.,1,1,0,1,1
,"I felt good about not having a baby in my arms last night, but this morning it was difficult.",0,0,0,1,0
,My worst birthday is not a horrible birthday.,0,0,1,1,0
,My sympathies are with the Haitian government.,0,0,0,1,0
,I ripped my eyes open.,0,0,0,1,0
,"My doctor gave me the word pheochromocytoma three days ago after showing me my laboratory tests, after I prayed on my knees for a diagnosis.",0,1,1,1,0
,I put my hands over my face.,0,1,0,1,0
,"I'm probably going to be buried, but I can tell this story somewhere.",0,0,0,1,0
,I put a hand on my forehead and closed my eyes.,0,1,0,1,0
,Through my heart.,0,1,0,1,0
,I have a lot of stuff in my head.,0,1,0,1,0
,"Depression, anxiety, and borderline personality disorder are just a few of the mental illnesses in my family.",0,1,0,1,1
,My legs feel it.,0,0,0,1,0
,I will never forget hat day.,0,0,0,1,1
,It was terrible when we smoked it.,1,1,0,1,1
,I left the room and went outside to calm myself down.,0,1,0,1,0
,I had a nightmare.,0,1,0,1,0
,My thumb was burned by the shock.,0,1,0,1,1
,It was pretty bad.,0,1,0,1,0
,I'm still hungry for human interaction.,0,1,0,1,0
,My asthma keeps getting worse even with all that.,0,1,0,1,0
,"For the first time since I collapsed, I was able to let out how I felt and what sounded like a small sound came out of my mouth.",0,1,0,1,0
,Paka looked at me wide-eyed and gave her whine-style meow as I was tense enough to adjust my back.,0,0,0,1,0
,"I didn't leave the city this weekend because I knew it would rain, but I think I'm pinching nerves in the gym.",0,1,0,1,0
,I will never forget that.,0,1,0,1,0
,I fell back because I didn't have it in my legs to keep up.,0,1,0,1,0
,"When I leave the house, she jumps back and has sex with a stranger.",1,1,0,1,1
,I have never felt so depressed.,0,0,0,1,0
,They didn't remember a man.,0,1,0,1,1
,I got home after a tiring day at school.,0,0,0,1,0
,We need to stop stealing our dogs.,1,1,0,1,0
,"The Novocaine hasn't worn out completely yet and my jaw is beating, I'm not a happy camper.",1,1,0,1,0
,She was dumped.,0,0,0,1,0
,"There are many colored people who work there, and I didn't want to leave it with them.",1,1,0,1,0
,I don't know what to do with my brain.,0,1,0,1,0
,My heart has stopped.,0,0,0,1,0
,I was alone for the rest of the term.,0,0,0,1,0
,It makes me look like a clown.,0,0,0,1,0
,He had a girlfriend a week later.,0,0,1,1,1
,"""This is going to end badly,"" I said in my head.",0,1,0,1,0
,He was told by Satan that God would destroy him.,1,1,0,1,1
,"I can't swim because my hands can't be wet without being stupid, but can I get out of here?",0,0,1,1,0
,I have a lot of stitches.,0,1,0,1,0
,A car wreck.,0,1,0,1,1
,I'm glad my friends are watching me because I've had a hard week.,0,0,1,1,0
,"I got my first fruit from a surfer who fell, and my face hit the monitor.",0,1,0,1,1
,Some people have been talking behind my back.,1,1,0,1,1
,I think it's in my skin to make the wound bigger.,0,1,0,1,0
,Two hours away.,0,1,0,1,1
,I started with a migraine and was still messing with my brain after I left.,0,1,0,1,0
,My ex-boyfriend has been texting me for a month.,1,1,0,1,1
,I can't stay here.,1,1,0,1,0
,"At the time, it didn't hurt, but I had a throbbing head and felt heavy.",0,1,0,1,0
,My last relationship ended well and I tried to keep the friendship.,0,0,1,1,0
,"It burns your throat, the raw red striptease, if you brush it up and feel it on your cheek.",0,1,0,1,0
,"I empty the last of my beer, wrap my arms around my legs, and rest my chin on one knee.",0,0,0,1,0
,He thought he was hallucinating.,0,1,0,1,0
,There was no one present.,0,1,0,1,1
,"I'm frozen for a few moments, crying in my eyes, trying to crush emotions.",0,1,0,1,0
,Jeff rubbed my back and stuff while I was in the tub.,0,1,0,1,0
,I know something is wrong with my head.,0,1,0,1,0
,It was through a dream that he realized that his last thoughts were of her.,0,0,1,1,1
,It makes me think my hands aren't getting old badly.,0,0,1,1,0
,They're going to kill her.,0,1,0,1,0
,"My tongue was rough and jagged, unlike a smooth and round surface.",0,1,0,1,0
,She started crying.,0,1,0,1,0
,The stomach acid burned my eyes.,1,1,0,1,0
,The deer are hit by plows.,0,1,0,1,1
,tears ran down his face as they dragged him away.,0,1,0,1,0
,"It was bright when I woke up, but when I moved my ankle it killed me.",0,1,0,1,0
,My nails were undamaged after my husband's laughter.,1,0,0,1,0
,Being a real teenager in this era means I have a tired Ennui on my shoulders.,0,0,0,1,0
,I had a blank expression on my face.,0,0,0,1,0
,I have lost my mind.,1,1,0,1,1
,The bus was hit last year.,0,1,0,1,1
,I have a problem with the muscles in my ear.,0,1,0,1,0
,I am aware of the pain.,0,1,0,1,0
,It felt wrong.,1,1,0,1,0
,"I know this is intellectually, because I still have family in Indiana, aunts, uncles, cousins and my grandfather Lucas, who is still alive and kicking, and I still can't ignore this shadow that keeps popping up on my shoulder.",0,1,0,1,0
,I have darkness in my eyes.,0,1,0,1,0
,I'm stuck with a class D felony for distribution of marijuana.,1,1,0,1,0
,My jaw was broken when my teeth were pushed out of the shack so that I could have an oral surgery.,1,1,0,1,1
,"He was arrested on charges of weapons, rape, possession of child pornography, drinking, and exploitation of a minor.",1,1,0,1,1
,"We're stuck on Pandemonium, it was so funny, I hurt my foot, now I have no influence, and I'm waiting to hear from the mass health back.",1,1,1,1,0
,My mother is only interested in telling the story.,0,0,0,1,0
,"""Why people remember what they remember, why they forget what they remember, for now just introduce it to familiar situations gently.""",0,1,0,1,0
,One of the Nazi soldiers disappeared.,0,1,0,1,1
,It reminds me of the ache in my back.,0,1,0,1,0
,I felt a crack in my collarbone as my eyelid swelled.,0,1,0,1,0
,"As far as I could see, the sand was gray and tanned.",0,0,0,1,0
,It was blocked by the widow's creator and had a small stroke.,0,1,0,1,1
,I was able to cut my finger off.,0,1,0,1,0
,"Rolling fire and earth fill my vision, the hairs on my arm stand up and then burn, and I still look as fate comes my way, the end of all, and suddenly calm.",0,1,0,1,1
,The two weeks in this box were easy as far as my magic was concerned.,0,0,0,1,0
,My eyes burn like the other day and days before.,0,1,0,1,0
,She doesn't want to go out with you.,1,1,0,1,1
,My heart wasn't in bad shape then because I was still on my journey to heal a broken heart.,0,0,0,1,0
,"I received a thousand dollars from my grandfather who invested in me when I was born, but he almost left after one day.",0,0,0,1,0
,It was terrible.,0,1,0,1,0
,I bled until I fainted because I became so crazy.,1,1,0,1,0
,I cried for no reason this week.,0,0,0,1,0
,My leg hurts and I bought a lot of new clothes.,0,1,0,1,0
,"As I threw my face into my hands, the tears began to walk on my cheeks.",0,1,0,1,0
,I cried when I saw the few movies I've seen since.,0,0,0,1,0
,Three children died.,0,1,0,1,0
,They're closed.,1,0,0,1,1
,There is only dead air.,0,1,0,1,0
,I imagine lying on the bed with the jump rope around my neck.,0,1,0,1,0
,"When I look in the mirror, my lips are twice the size, and I have a headaches, I just want to sleep all day.",0,1,0,1,0
,My stomach hurts and it hurts poo.,0,1,0,1,0
,I was in conflict again because a few days ago he held my hand and looked at my thumb and didn't feel anything.,0,0,0,1,0
,Was he the rapist?,0,1,0,1,1
,An old lady.,0,0,0,1,0
,It was difficult to not cry because of disappointment.,0,0,0,1,0
,Her hair was falling out.,0,1,0,1,0
,I couldn't even put my feet on the ground because it was so cold.,0,1,0,1,0
,I've never felt spiritual.,0,0,0,1,0
,I cried out loud because the guy I was aiming for had fallen in love with another girl.,0,0,0,1,0
,"Everyone saw me dancing on stage but for some reason they couldn't see beyond the scars of my arms to my stomach to my legs, I didn't realize that everyone knew what I was doing.",0,1,0,1,0
,The light went off.,0,1,0,1,1
,I messed my shoulder up pretty well.,1,1,0,1,0
,I have a mental image in my head during difficult times.,0,1,0,1,0
,I told myself to wake up.,0,1,0,1,0
,Both were very drunk and had minor injuries.,0,1,0,1,0
,"I wanted to use a candle to light another candle because I am so brainless, and my index fingernail burned positively on the top.",1,1,0,1,0
,I never saw the other kid again.,0,0,0,1,0
,My nose is numb and my throat is tight.,0,1,0,1,0
,The little guy was covered in fleas.,0,1,0,1,0
,"I fell down ten stairs made of wood because of my injured wrist, and burned my shoulder with hot oil.",0,1,0,1,0
,"The breathing of a single nostril became a work of art for me, but I decided I was looping in the neighborhood.",0,1,0,1,0
,I tried to get another lump into my throat.,0,0,0,1,0
,I have always felt guilty about abortion.,0,1,0,1,0
,I couldn't even move.,0,1,0,1,0
,I had a dead look at my face when I first lay down.,0,0,0,1,0
,I had to get up because my head was enthroned.,0,1,0,1,0
,I was glad to sit down whenever I could.,0,0,1,1,0
,We were not allowed to cover it.,1,1,0,1,0
,I was very unhappy.,0,0,0,1,0
,Others said it was a bad drug deal.,0,1,0,1,1
,I was looked at as if I had a twin that grew from the left side of my head.,0,1,0,1,1
,He didn't take out the garbage.,1,0,0,1,0
,Tracy took out the first picture of an angel and it made me cry.,0,0,0,1,0
,My brother slept in his room while he was sick.,0,0,0,1,0
,There were a lot of cops there.,0,1,0,1,0
,My brain couldn't handle too many calories.,0,1,0,1,0
,I didn't think I was spending money.,0,1,0,1,0
,I sat with her in the car because she was in pain and bleeding.,0,1,0,1,0
,I cried my eyes in the fifth period.,0,0,0,1,0
,"At that time, my legs were starting to hurt and I was hoping for something to lift my spirits and there was Mom and Andy cheering me on.",0,1,1,1,0
,I think it's sadder than scary.,0,0,0,1,0
,"Even though someone could be so selfish to make their dog live in pain and suffering, it breaks my heart.",1,1,0,1,0
,We rented a shitty house in the mountains when I was 2 years old.,0,0,0,1,0
,He was clearly worried about the girl when I heard him.,0,1,0,1,0
,"My foot does not walk without pain, I have a cold streaming that refused to leave for a week, and I have an aversion to crowds.",0,1,0,1,0
,I didn't eat pizza at all.,0,0,0,1,0
,"There were 5 million flies on the dance floor, which was made of sand and stood between my toes.",0,1,0,1,0
,He never clicked.,0,0,1,1,0
,I pulled my tooth out completely because I couldn't get rid of it.,0,1,0,1,0
,"As soon as I closed my eyes, the house, the people and the flame were gone.",0,1,0,1,0
,"Maybe it was fatigue, maybe I was just being dramatic, but I touched the tender flesh on my cheek after raising my hand.",0,1,0,1,0
,It felt as if my wind had been knocked out by this force.,0,1,0,1,1
,"'Dead February 20, 1957' is what Gravestone says.",0,0,0,1,1
,I couldn't lie down because my head was spinning.,0,1,0,1,0
,"I cried and shook up in my sleep, but woke up wet.",0,1,0,1,0
,The only way to breathe was through the small hole in my mouth.,0,1,0,1,0
,I haven't told anyone since that night.,0,1,0,1,0
,My mother found them when she emptied her room.,0,1,0,1,1
,He was discharged from the army.,0,0,0,1,0
,"There is no time to explain, and no one realized it was a misunderstanding.",1,1,0,1,0
,The earth is small and everything is far away.,0,1,0,1,1
,"According to the principles, my grandmother's brain was devoured until she died from encephalitis.",0,1,0,1,0
,I don't know if the dead man was ever found.,0,1,0,1,1
,My head was down when I was put in a stack.,0,1,0,1,0
,My head is not involved.,0,1,0,1,0
,That sucks.,1,0,0,1,0
,I broke up with her as gently as possible because I realized that it wouldn't work in the long run.,1,1,1,1,1
,This has not changed since I was young.,0,0,0,1,1
,"There was blood in my mouth, nose, and ears.",0,1,0,1,1
,He didn't come.,1,1,0,1,0
,I agreed to add too much water because the kimchi tasted bland on my tongue.,0,0,0,1,0
,"I tried to lift my body, but it was hard to do.",0,1,0,1,0
,The girl faked a baby.,1,1,0,1,1
,I might need to rest for a day and not work out to help my legs feel better.,0,1,0,1,0
,It broke my heart.,0,0,0,1,0
,There's nothing left in my heart.,0,0,0,1,0
,My papers are empty at the end of my hand and I am laughing at them.,0,1,0,1,0
,Is this a problem?,0,1,0,1,1
,I sit and wait as the angel and demon fight for my life.,0,1,0,1,0
,"She went downhill with me, and I felt like I was going to throw up.",0,1,0,1,0
,It seems that a cruel cloud has taken residence in my head.,0,1,0,1,0
,I said 'Dad?',0,1,0,1,1
,I've never seen him again.,0,0,0,1,0
,I might go early this week or next week.,0,1,0,1,0
,I was taken to the banks of the river where my head was shaved and my body was stripped of jewelry.,0,1,0,1,0
,Who looked at my dead ex-boyfriend.,1,1,0,1,0
,My hair has been brushing my shoulders for a while now.,0,0,0,1,0
,"I can't remember if I heard people say, ""For whatever reason, that I was on their way!"" when I was young, but my cheeks were roses, my eyes were black, and I was on my way!",0,0,0,1,0
,The tension was crazy after the couple broke up.,1,1,0,1,1
,I couldn't work anymore so I'm going back to work.,0,1,1,1,0
,"Yes, the Oklahoma bombing.",1,1,0,1,1
,Practice in the morning until my eye pockets open.,0,1,0,1,0
,"I have two opinions of myself, one is too sensitive, and the other is that I don't care enough, so it's a daily struggle to find out.",1,1,0,1,0
,I washed it and it still had blood in it.,0,1,0,1,0
,I want to be confused or sad.,0,1,0,1,0
,I was sad.,0,0,0,1,0
,"After reflection, my brain revolves around a sad thought.",0,1,0,1,0
,The basement had a lot of broken furniture and a few dead rats.,0,1,0,1,0
,I couldn't find him.,1,1,0,1,0
,"I think about how a year ago I had two problems, my shoulder and back, after I found my PCP.",0,1,0,1,0
,I had a dream in which I pulled the vegetables from my chest.,0,1,0,1,1
,"After more than six months of pain in my hip, I finally started trying to get a diagnosis.",0,1,0,1,0
,It was my first loss.,0,1,0,1,0
,I had already decided that I was fine without my ankle.,0,1,0,1,0
,It was a very bad feeling.,0,1,0,1,0
,No one believes me.,1,1,0,1,0
,It's the scariest experience of my life.,0,1,0,1,0
,I admit that I'm weak and that I can't talk to you about everything that's going on with me.,0,1,0,1,0
,I am going to fall asleep with tears in my eyes.,0,1,0,1,0
,I opened my eyes and saw that my eyes were no longer there.,0,1,0,1,1
,They should be put in infanticide.,1,1,0,1,0
,You couldn't have paid me to show my face at the community centre when I was alive.,1,0,0,1,0
,I shot Ibuprofen all night last year because my back was killing me.,0,1,0,1,0
,My sisters were frightened.,0,1,0,1,0
,My ex was a pathological liar.,1,0,0,1,0
,You should have let romance die when you had the chance.,1,0,0,1,0
,They don't die for me because it really felt like my brain believed that despite all logic.,0,1,0,1,0
,All the time because of my back.,0,1,0,1,0
,"There was a black mold coming from the root of my left tooth, as I looked at it, after it got loose.",0,1,0,1,1
,"It's the feeling of my soul being sucked through a needle into my arm, like a giant mosquito, and it's the feeling of injecting shit into my veins.",1,1,0,1,0
,"I prayed to God that he would allow me to meet someone just for me, my heart was depressed because nobody seems to fit the perfect girl for me.",0,0,0,1,0
,"She tried to get him to swim across the river to her, but he refused.",1,1,0,1,0
,My stomach is getting fat.,0,0,0,1,0
,He's in prison for drug dealing.,1,1,0,1,0
,He wanted the nurse to stay.,0,1,0,1,0
,I took a deep breath and dried my tears from my eyes.,0,0,0,1,0
,"It's not easy to have fun, even smiling hurts my face, I don't have time to go to Wales this weekend, as well as a birthday and chrimbo companies pissup.",0,0,0,1,0
,It's probably the best thing to do because that's going to be buried.,0,0,0,1,0
,"There were tears in my eyes, too much in my mind, and deep sadness in my heart.",0,1,0,1,0
,It didn't seem right.,0,1,0,1,1
,"I'm pretty sure this will be buried with the other stories, but here's mine.",0,0,0,1,0
,It was worse maybe a year ago.,0,1,0,1,0
,The dead elf is in my head.,0,1,1,1,1
,"Cold water poured my throat, drinking with the sun rising, before despair tried to become the daily habit, crossing my legs, sweeping the dream, still almost clear.",0,1,0,1,0
,It took me a while to get used to sharing a bed with Jamie.,0,1,0,1,0
,There is a list of shit that happened to me.,1,1,0,1,0
,I jump too fast for a friend and wear my heart on my demolition.,0,1,0,1,0
,"You recognize your environment as your room, but nightmares are always nightmares.",0,1,0,1,1
,Something bad is what I mean.,0,1,0,1,0
,"The last breath of air brought me out of my lungs, as everyone bombarded me, pulling my hair, and teasing me without resting.",1,1,0,1,0
,It's sad and weird.,0,1,0,1,1
,I remember one line after another as I close my mouth.,0,1,0,1,0
,Only to be horrified.,0,1,0,1,1
,She went home later.,0,0,0,1,0
,I was taken to the hospital.,0,1,0,1,1
,"I was happy that I was able to go out and fight for the materials I don't need to pay, as well as just get out in the open, but the downside was that I twisted my ankle.",0,0,1,1,0
,My knee hurts like a bitch now that it is hyperextended.,1,1,0,1,0
,The pain was intense and immediate.,0,1,0,1,0
,Brains freeze on my leg.,0,1,0,1,1
,Colorado is in the middle of nowhere.,0,1,0,0,1
,The screams began.,0,1,0,1,1
,They don't fear death and believe in reincarnation.,0,1,0,0,1
,It's his thoughts.,0,0,0,0,1
,I noticed that my boss' birthday was three days earlier when I was looking at staff files last week.,0,0,0,0,1
,"Fortunately the kind ajeoshis and ajumma that I rented the scooter from helped me get on a bus to the other ferry, but not before pulling me up a seat at the table and shoving watermelon in my face.",0,0,1,0,1
,I didn't see any light shining.,0,1,0,0,1
,Do you remember the farm?,0,0,1,0,1
,He woke up and told his mother to wake up his sister.,0,1,0,0,1
,"I'm going home and parking, just when I think everything will turn around, I'm going to fall on my back.",0,1,0,0,1
,"I expect them to come in the back door, but I don't hear anything.",0,1,0,0,1
,The free power/entity should be set.,0,1,1,0,1
,My grandfather and his friends were fired for laughing and making embarrassing excuses.,1,1,0,1,1
,"I headed to the yard, where there are no trees, in case a limb fell on my house.",0,1,0,0,1
,"I haven't met any of the other members, but we'll send them all Christmas cards.",0,0,1,0,1
,It was one of the highlights of my life.,0,0,1,0,1
,"I asked my best friend if anyone else saw it and he said, ""This hand just came out of the entertainment center?""",0,1,0,0,1
,Nothing behind me either.,0,1,0,0,1
,It felt like a dream...,0,1,0,0,1
,I went into the closet and didn't find anything.,0,1,0,0,1
,The husband of the murdered woman was also an expert.,0,1,0,1,1
,In the spring of 2006 I was on my teacher's computer when I stumbled across a picture of me giving my thumbs up.,0,0,1,0,1
,"Three years ago, I had a dream about my aunt and uncle.",0,0,0,1,1
,"It could have been my eye, but my glasses blocked it.",0,1,0,0,1
,I woke up the morning with black and blue eyes and thought I was dead.,0,1,0,1,1
,Everything was quiet for a second.,0,1,0,0,1
,She told the man that he should tell the story.,0,0,0,0,1
,They are brutal injuries.,1,1,0,1,1
,"""Look out your window.""",0,0,0,0,1
,My wife's parents and brother didn't come to the ceremony out of objection to us that they were met.,1,1,0,1,1
,The smell hit me first.,0,1,0,0,1
,I thought it was a joke.,0,1,0,0,1
,I'm confused but pressing.,0,1,0,0,1
,She told me twice that she was a sex predator.,1,1,0,1,1
,I didn't hit the end of the thread after two days of reading.,1,1,0,0,1
,The cop arrives.,0,1,0,0,1
,Fear and nightmares were new.,0,1,0,1,1
,They just get more interesting with kisses and touches.,0,0,1,0,1
,I almost fell in the face as I tried to focus on not falling.,0,1,0,0,1
,The last hope of the earth is us.,0,1,0,1,1
,"I told them I was sick, and they rushed me to the hospital, but I didn't have time to wear my new white shirt.",0,1,0,1,1
,My jaw was close to falling.,0,0,0,0,1
,"After washing my face and brushing my teeth, I leave the kitchen and find someone sleeping in my house using my blanket and pillow.",0,1,0,0,1
,"It's not scary, but it is spooky.",0,1,0,0,1
,"I said, ""For the white reigns supreme.""",1,1,0,1,1
,The hook shakes in my hand as I pull it out of my fourth fish.,1,1,0,1,1
,I saw empanadas.,0,0,1,0,1
,Can I tell a story about a bridesmaid?,0,0,1,0,1
,What's wrong with my arm?,0,1,0,0,1
,She jumped out of the moving vehicle and landed on her feet.,0,1,1,0,1
,I was afraid of shit.,0,1,0,0,1
,Not even a soul.,0,1,0,1,1
,I fell off a tree and hit my head on the concrete.,0,1,0,1,1
,I felt a lot of influence on my head after that.,0,1,0,0,1
,He prepared the hops as he approached the edge.,0,1,0,0,1
,Do you know them?,0,0,0,0,1
,"We could have been involved in organized crime, but my grandfather decided to live an honest life and died before I was born.",0,0,1,1,1
,The form was light.,0,0,0,0,1
,I blew up the moon.,0,1,0,0,1
,The last thing I heard was that the other guy was dead.,0,1,0,1,1
,It went away.,0,1,0,1,1
,I woke up because it felt so real.,0,1,0,0,1
,"I entered my room without turning on the light switch, and stumbled upon a basket of clothes, and fell on my face.",0,1,0,1,1
,I was stupid.,0,0,0,0,1
,I looked closer as I put them in the stack to be thrown out.,0,0,0,0,1
,I dropped everything I had in my hands as I lifted him up.,1,1,0,0,1
,She claimed that I abused her.,1,1,0,1,1
,The sound of the rotors and the air in and around the taxi of my car were so loud that I couldn't hear anything.,0,1,0,0,1
,The sequel to the toilet was terrible.,0,1,0,0,1
,I felt a cold start at the base of my neck as I looked at the device.,0,1,0,0,1
,I thought I broke my arm.,0,1,1,0,1
,I felt scared and my eyes became watery.,0,1,0,1,1
,A boy to say the least.,0,1,0,0,1
,"When I looked at the dress, it was Scarlett.",0,1,0,0,1
,We saw what was happening.,0,1,1,0,1
,"The first person out of the others, I saw him.",0,1,0,0,1
,A roommate from college.,0,0,1,0,1
,This guy wants to join my party after I started a new character on a different world.,0,1,1,0,1
,"Dozens of us were crying, screaming, or in shock.",0,1,0,1,1
,They started firing drugs.,1,1,0,1,1
,The part my grandfather said was broken was broken.,0,1,0,1,1
,I know a lot of them.,0,1,0,0,1
,I was awake.,0,1,0,0,1
,I got up after I felt a gun on my forehead.,0,1,0,0,1
,I put my underwear in the trash.,0,1,0,0,1
,I ran to catch my friend because he was dancing with another girl.,1,0,0,1,1
,"He pointed a finger at me and art-of-yelling-sort-of-talking, and said ""You faker!"" after I felt my head hurt.",1,1,0,1,1
,She was either Brazilian or Chinese.,0,1,0,0,1
,"Many people in my family have seen someone in the reflection, always in the same place.",0,1,0,0,1
,"One day during the training, the question was read, ""Finish, the opening line of the traditional American song that starts, 'I wish I was-'""",0,0,0,0,1
,We are not sure where it came from.,0,1,0,0,1
,The event took place before the wall went up.,0,0,0,0,1
,They removed the information that was identifiable.,0,0,0,0,1
,A little girl pushed a boy who was standing next to me into the door as he tried to get out.,0,1,0,0,1
,I tried to fight but I got hit on the back and everything became dark.,1,1,0,1,1
,The line is dead.,0,1,0,1,1
,"I have no idea what a witch's cry is, and we all call it a witch's cry.",0,1,0,0,1
,He pulled the insides of his thighs after slipping down the bark.,0,1,0,1,1
,My friends were surprised.,0,0,1,0,1
,"I met my best friend on the omegle, but we never met.",0,1,1,0,1
,It was the scariest moment of my life when I appeared in court for my birthday.,0,1,0,1,1
,He started snowing hard.,0,1,0,0,1
,I was not wearing clothes.,0,1,0,0,1
,"There was snow on the ground, but no mud or water in the kitchen where the person was walking.",0,1,0,0,1
,It was very strange.,0,1,0,0,1
,I was caught by a surprise when a flame struck my thumb and body.,0,1,0,0,1
,Hold my hand.,0,0,1,0,1
,The bomb hit my face and legs.,1,1,0,1,1
,That's pretty weird.,0,1,0,0,1
